time,accel[0],accel[1],accel[2],global_accel[0],global_accel[1],global_accel[2],global_accel_avg[0],global_accel_avg[1],global_accel_avg[2]
1292281791.9193211,-0.048742607235908508,0.0033727679401636124,-9.9996337890625,-0.048742607235908508,0.0033727679401636124,-9.9996337890625,0.0048860926181077957,-0.010440847836434841,-9.9529514312744141
1292281791.9353199,-0.0088713038712739944,-0.029313616454601288,-9.9058170318603516,-0.0088713038712739944,-0.029313616454601288,-9.9058170318603516,0.00030029378831386566,-0.01673177070915699,-9.9372396469116211
1292281791.967325,-0.082435652613639832,-0.045656807720661163,-9.8434085845947266,-0.082435652613639832,-0.045656807720661163,-9.8434085845947266,-0.020383693277835846,-0.023963030427694321,-9.9137821197509766
1292281791.9913218,-0.041217826306819916,-0.06932840496301651,-9.8122043609619141,-0.041217826306819916,-0.06932840496301651,-9.8122043609619141,-0.02455051988363266,-0.033036105334758759,-9.8934669494628906
1292281792.0193226,0.02589108794927597,-0.097164198756217957,-9.7966022491455078,0.02589108794927597,-0.097164198756217957,-9.7966022491455078,-0.016143584623932838,-0.043724119663238525,-9.8773231506347656
1292281792.0873215,0.012945543974637985,-0.033082097768783569,-9.8043012619018555,0.012945543974637985,-0.033082097768783569,-9.8043012619018555,-0.01198799442499876,-0.042203832417726517,-9.8668918609619141
1292281792.1113229,-0.024527227506041527,-0.032041050493717194,-9.9331512451171875,-0.024527227506041527,-0.032041050493717194,-9.9331512451171875,-0.013555398210883141,-0.040933486074209213,-9.8751745223999023
1292281792.1513238,0.018736384809017181,-0.031520523130893707,-9.8415756225585938,0.018736384809017181,-0.031520523130893707,-9.8415756225585938,-0.0099674221128225327,-0.039887599647045135,-9.8714408874511719
1292281792.1993444,0.055868193507194519,-0.046760261058807373,-9.7957878112792969,0.055868193507194519,-0.046760261058807373,-9.7957878112792969,-0.00338386045768857,-0.040574867278337479,-9.8638753890991211
1292281792.2193308,0.09043409675359726,-0.069880127906799316,-9.7728939056396484,0.09043409675359726,-0.069880127906799316,-9.7728939056396484,0.09043409675359726,-0.069880127906799316,-9.7728939056396484
1292281792.2473409,-0.032782953232526779,0.027559936046600342,-9.8239469528198242,-0.032782953232526779,0.027559936046600342,-9.8239469528198242,0.02882557176053524,-0.021160095930099487,-9.7984199523925781
1292281792.2633381,-0.00089147686958312988,-0.017220031470060349,-9.8179740905761719,-0.00089147686958312988,-0.017220031470060349,-9.8179740905761719,0.018919888883829117,-0.019846741110086441,-9.8049383163452148
1292281792.2953389,0.030554261058568954,-0.071110017597675323,-9.7679872512817383,0.030554261058568954,-0.071110017597675323,-9.7679872512817383,0.021828481927514076,-0.032662559300661087,-9.7957000732421875
1292281792.3153286,-0.047222867608070374,-0.051055006682872772,-9.8214931488037109,-0.047222867608070374,-0.051055006682872772,-9.8214931488037109,0.0080182123929262161,-0.036341048777103424,-9.8008584976196289
1292281792.3473394,-0.023611433804035187,-0.041027501225471497,-9.7697467803955078,-0.023611433804035187,-0.041027501225471497,-9.7697467803955078,0.0027466046158224344,-0.037122122943401337,-9.7956733703613281
1292281792.3793297,-0.074305713176727295,-0.036013752222061157,-9.8063735961914062,-0.074305713176727295,-0.036013752222061157,-9.8063735961914062,-0.0082608694210648537,-0.036963783204555511,-9.7972021102905273
1292281792.4033298,-0.037152856588363647,-0.049006875604391098,-9.8246870040893555,-0.037152856588363647,-0.049006875604391098,-9.8246870040893555,-0.011872367933392525,-0.038469169288873672,-9.8006381988525391
1292281792.4753311,0.043923571705818176,-0.024503437802195549,-9.8808441162109375,0.043923571705818176,-0.024503437802195549,-9.8808441162109375,-0.0056728189811110497,-0.036917421966791153,-9.8095502853393555
1292281792.6033335,0.0064617861062288284,-0.074751719832420349,-9.8779220581054688,0.0064617861062288284,-0.074751719832420349,-9.8779220581054688,-0.0044593582861125469,-0.040700852870941162,-9.8163871765136719
1292281792.7593338,0.11223088949918747,-0.11537586152553558,-9.7979612350463867,0.11223088949918747,-0.11537586152553558,-9.7979612350463867,0.11223088949918747,-0.11537586152553558,-9.7979612350463867
1292281792.7833347,0.040615446865558624,-0.042187929153442383,-9.8204803466796875,0.040615446865558624,-0.042187929153442383,-9.8204803466796875,0.076423168182373047,-0.078781895339488983,-9.8092212677001953
1292281792.8273342,0.051307722926139832,-0.021093964576721191,-9.8162403106689453,0.051307722926139832,-0.021093964576721191,-9.8162403106689453,0.068051353096961975,-0.05955258384346962,-9.8115606307983398
1292281792.8913352,0.19715386629104614,-0.010546982288360596,-9.767120361328125,0.19715386629104614,-0.010546982288360596,-9.767120361328125,0.10032698512077332,-0.047301184386014938,-9.800450325012207
1292281792.9273374,0.17657694220542908,-0.067773491144180298,-9.7425603866577148,0.17657694220542908,-0.067773491144180298,-9.7425603866577148,0.11557697504758835,-0.05139564722776413,-9.7888727188110352
1292281792.9553356,0.057288471609354019,-0.064886748790740967,-9.8397808074951172,0.057288471609354019,-0.064886748790740967,-9.8397808074951172,0.10586222261190414,-0.053644165396690369,-9.7973575592041016
